id,city,name,country,lastUpdated,firstUpdated,coordinates.latitude,coordinates.longitude,parameterIds,has_pm25,has_pm10,has_so2,has_no,has_o3,sensorCount,metroArea
5787.0,İstanbul,İstanbul - Göztepe,TR,2023-10-11T10:00:00+00:00,2016-12-22T22:00:00+00:00,40.99431,29.069452,"[5, 1, 3, 4]",0.0,1.0,0.0,0.0,1.0,2.0,Istanbul
6079.0,İstanbul,İstanbul - Mecidiyeköy-MTHM,TR,2023-10-11T10:00:00+00:00,2016-12-23T00:00:00+00:00,41.06596,28.99446,"[5, 4, 1]",0.0,1.0,0.0,0.0,0.0,1.0,Istanbul
5801.0,İstanbul,İstanbul - Selimiye,TR,2023-10-11T10:00:00+00:00,2016-12-22T23:00:00+00:00,41.003818,29.026914,"[3, 4, 5, 1, 6, 2]",1.0,1.0,1.0,0.0,1.0,4.0,Istanbul
1288070.0,,"Kadikoy, Istanbul",TR,2023-08-03T13:00:00+00:00,2023-07-19T10:00:00+00:00,41.01186039485683,29.038804216865902,"[100, 2]",1.0,0.0,0.0,0.0,0.0,1.0,Istanbul
1117914.0,İstanbul,İstanbul - Şişli Eğitim -MTHM,TR,2023-06-22T18:00:00+00:00,2023-06-22T14:00:00+00:00,41.054253,28.997328,[5],0.0,0.0,0.0,0.0,0.0,0.0,Istanbul
148.0,London,London Bloomsbury,GB,2024-09-11T08:00:00+00:00,2016-01-30T01:00:00+00:00,51.52229,-0.125889,"[2, 1, 3, 6, 5]",1.0,1.0,1.0,0.0,1.0,4.0,London
230827.0,Southwark,Southwark - South Circular Road,GB,2024-09-11T08:00:00+00:00,2021-08-03T00:00:00+00:00,51.442633,-0.077653974,"[1, 2, 5]",1.0,1.0,0.0,0.0,0.0,2.0,London
225782.0,Islington,Islington - Arsenal,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.557895,-0.106989,"[5, 1]",0.0,1.0,0.0,0.0,0.0,1.0,London
225806.0,Richmond,Richmond Upon Thames - Castelnau,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.480189,-0.237335,"[5, 1]",0.0,1.0,0.0,0.0,0.0,1.0,London
225771.0,Richmond,Richmond Upon Thames - Barnes Wetlands,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.476168,-0.23042700000000002,"[5, 3, 1]",0.0,1.0,0.0,0.0,1.0,2.0,London
225713.0,Brent,Brent - ARK Franklin Primary Academy,GB,2024-09-11T08:00:00+00:00,2021-04-29T00:00:00+00:00,51.5324054617809,-0.217718908639377,"[5, 1, 2]",1.0,1.0,0.0,0.0,0.0,2.0,London
225848.0,Westminster,Westminster - Oxford Street,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.5139287404213,-0.152792701881935,"[1, 5, 2]",1.0,1.0,0.0,0.0,0.0,2.0,London
225766.0,Lewisham,Lewisham - Deptford,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.4795312838203,-0.0252606031340197,"[5, 2]",1.0,0.0,0.0,0.0,0.0,1.0,London
225767.0,Lambeth,Lambeth - Brixton Road,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.464113541162,-0.11458102695123,"[2, 5, 1]",1.0,1.0,0.0,0.0,0.0,2.0,London
225765.0,Lewisham,Lewisham - New Cross,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.474954,-0.039641,"[2, 1, 5]",1.0,1.0,0.0,0.0,0.0,2.0,London
159.0,London,London Westminster,GB,2024-09-11T08:00:00+00:00,2016-01-30T02:00:00+00:00,51.494670000000006,-0.131931,"[2, 5, 3]",1.0,0.0,0.0,0.0,1.0,2.0,London
149.0,Ealing,Ealing - Horn Lane TEOM,GB,2024-09-11T08:00:00+00:00,2016-01-30T01:00:00+00:00,51.5189160348806,-0.265652052386222,"[1, 5]",0.0,1.0,0.0,0.0,0.0,1.0,London
225715.0,Brent,Brent - Neasden Lane,GB,2024-09-11T08:00:00+00:00,2021-04-29T00:00:00+00:00,51.552656,-0.248774,"[1, 2, 5]",1.0,1.0,0.0,0.0,0.0,2.0,London
151.0,London,Tower Hamlets Roadside,GB,2024-09-11T08:00:00+00:00,2016-02-05T17:00:00+00:00,51.52253,-0.042155,[5],0.0,0.0,0.0,0.0,0.0,0.0,London
225801.0,Westminster,Westminster - Elizabeth Bridge,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.4922482333024,-0.147114752900186,"[5, 2]",1.0,0.0,0.0,0.0,0.0,1.0,London
225800.0,Greenwich,Greenwich - Trafalgar Road (Hoskins St),GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.4839072533485,0.000407396935849736,"[1, 5]",0.0,1.0,0.0,0.0,0.0,1.0,London
225719.0,Brent,Brent - John Keble Primary School,GB,2024-09-11T08:00:00+00:00,2021-04-29T00:00:00+00:00,51.537799,-0.247793,"[1, 5, 2]",1.0,1.0,0.0,0.0,0.0,2.0,London
225793.0,Southwark,Southwark - Elephant and Castle,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.4931557048667,-0.101527038274853,"[3, 2, 5, 1]",1.0,1.0,0.0,0.0,1.0,3.0,London
150.0,London,London Haringey Priory Park South,GB,2024-09-11T08:00:00+00:00,2016-01-30T01:00:00+00:00,51.584128,-0.125254,"[3, 5]",0.0,0.0,0.0,0.0,1.0,1.0,London
225794.0,Southwark,Southwark - Lower Road,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.4965604167321,-0.053050447253161194,"[5, 2, 1]",1.0,1.0,0.0,0.0,0.0,2.0,London
146.0,Southwark,Southwark - A2 Old Kent Road FIDAS,GB,2024-09-11T08:00:00+00:00,2016-01-30T01:00:00+00:00,51.4804994936467,-0.0595528932573422,"[5, 1, 2]",1.0,1.0,0.0,0.0,0.0,2.0,London
225851.0,Wandsworth,Wandsworth - Putney,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.4650325059122,-0.215824580947572,"[1, 5]",0.0,1.0,0.0,0.0,0.0,1.0,London
225787.0,Southwark,Southwark - Tower Bridge Road,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.5013906712066,-0.0782034373606952,"[2, 1, 5]",1.0,1.0,0.0,0.0,0.0,2.0,London
225802.0,Southwark,Southwark - Vicarage Grove,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.4735803479615,-0.0877818536754426,"[1, 5, 2]",1.0,1.0,0.0,0.0,0.0,2.0,London
155.0,London,London N. Kensington,GB,2024-09-11T08:00:00+00:00,2016-01-30T01:00:00+00:00,51.52105,-0.21349199999999996,"[3, 2, 1, 6, 5, 4]",1.0,1.0,1.0,0.0,1.0,4.0,London
225839.0,Wandsworth,Wandsworth - Battersea,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.4794395281222,-0.141786953606306,"[1, 2, 5]",1.0,1.0,0.0,0.0,0.0,2.0,London
152.0,London,Camden Kerbside,GB,2024-09-11T08:00:00+00:00,2016-01-30T01:00:00+00:00,51.54421,-0.175269,"[2, 1, 5]",1.0,1.0,0.0,0.0,0.0,2.0,London
225803.0,Lewisham,Lewisham - Honor Oak Park,GB,2024-09-11T08:00:00+00:00,2021-04-30T00:00:00+00:00,51.4496728960354,-0.0374153592115306,"[2, 3, 5, 1]",1.0,1.0,0.0,0.0,1.0,3.0,London
225805.0,Wandsworth,Wandsworth - Lavender Hill (Clapham Jct),GB,2024-09-11T07:00:00+00:00,2021-04-30T00:00:00+00:00,51.4636903568111,-0.166713485994806,"[1, 5]",0.0,1.0,0.0,0.0,0.0,1.0,London
225710.0,Greenwich,Greenwich - Blackheath,GB,2024-09-11T07:00:00+00:00,2021-04-29T00:00:00+00:00,51.472504,-0.012381,"[1, 5]",0.0,1.0,0.0,0.0,0.0,1.0,London
225786.0,Lambeth,Lambeth - Streatham Green,GB,2024-09-11T07:00:00+00:00,2021-04-30T00:00:00+00:00,51.4282131429499,-0.13186863879576,"[5, 1]",0.0,1.0,0.0,0.0,0.0,1.0,London
154.0,Westminster,Westminster - Marylebone Road,GB,2024-09-11T07:00:00+00:00,2016-01-30T01:00:00+00:00,51.52254,-0.15459,"[2, 3, 5, 6, 4, 1]",1.0,1.0,1.0,0.0,1.0,4.0,London
225791.0,Islington,Islington - Holloway Road,GB,2024-09-11T07:00:00+00:00,2021-04-30T00:00:00+00:00,51.555378,-0.116146,"[1, 5]",0.0,1.0,0.0,0.0,0.0,1.0,London
227060.0,Newham,Newham - Hoola Tower,GB,2024-09-11T07:00:00+00:00,2021-05-27T00:00:00+00:00,51.508198,0.015002152,[5],0.0,0.0,0.0,0.0,0.0,0.0,London
