id,city_id,location,lat,lon
225743,2,City of London - Farringdon Street,51.5145253362314,-0.104515626337876
225735,2,City of London - Upper Thames Street,51.5105969158391,-0.0921029031922594
225737,2,City of London - The Aldgate School,51.513847178423,-0.077765681752
225835,2,Westminster - Cavendish Square,51.5168016452062,-0.145657269364411
225838,2,Westminster - Oxford Street East,51.516066,-0.13516388
225718,2,Camden - Holborn (Bee Midtown),51.5173675146177,-0.1201947113171
225741,2,Ealing - Acton Vale ,51.5038527919816,-0.254668101620372
225842,2,Tower Hamlets - Blackwall,51.5150461674013,-0.0084184926564274
270694,2,Regent Street facade (The Crown Estate),51.5111824979787,-0.139114122784456
225721,2,City of London - Walbrook Wharf,51.510499,-0.091634
310238,2,Hackney - Amhurst Road,51.5500559909969,-0.0633016026789864
310232,2,Hackney - Homerton Library,51.5487472103442,-0.0418806967224562
287453,2,Hackney - Queensbridge Road,51.539324,-0.070078971
223717,2,Dagnall Street,51.4738,-0.157493
223692,2,Brook Drive,51.493213,-0.101559
223691,2,West Smithsfield,51.518921,-0.100905
2937,6,Hamburg Tatenberg,53.487669,10.083646
2872756,13,Biala,52.238607,20.990778
10775,13,"Warszawa, ul. Chrościckiego",52.20774200000001,20.906073
60175,13,"Warszawa, IMiGW",52.281304,20.963383
7245,13,"Warszawa, ul. Kondratowicza",52.290864,21.042458
10776,13,"Warszawa, al. Niepodległości",52.219298,21.004724
6381,13,"Warszawa, ul. Tołstoja",52.285073,20.933018
6386,13,"Warszawa, ul. Wokalna",52.160772,21.033819
921170,13,"Warszawa, IMiGW",52.281472,20.963361
8923,13,Warszawa-Podleśna,52.280939,20.962156
2531,13,Komunikacyjna,52.21929306,21.00583333
1050,13,Podleśna,52.28098306,20.95555556
28,13,Ursynów,52.16077306,21.03916667
2567,13,Targówek,52.29085889,21.03916667
2163120,14,B-2,44.41796700027234,26.160786000253328
2995848,14,B-21,44.38613890030204,26.130407300387724
2163091,14,B-2,44.41796700027234,26.160786000253328
2163078,14,B-1,44.44727499968577,26.036693999817818
2995840,14,B-12,44.42548369981165,26.09100340023743
2163072,14,B-3,44.444924999845064,26.12728900010153
2163107,14,B-1,44.44727499968577,26.036693999817818
2163113,14,B-5,44.41949400005138,26.033641999691156
2995847,14,B-20,44.39267729978861,26.12041659981881
2163084,14,B-5,44.41949400005138,26.033641999691156
2995850,14,B-23,44.47031400018909,26.002456699837005
2163115,14,B-4,44.38390800025475,26.125016999949555
2995843,14,B-15,44.46805569981608,26.140905399971835
2163080,14,B-6,44.43504399969392,26.098296999895624
2995853,14,B-26,44.49925609981335,26.135429400255557
2995845,14,B-17,44.41974260010748,26.136154199654342
2995851,14,B-24,44.40710069984446,26.113142000427192
2995844,14,B-16,44.43214419998374,26.14021490004723
2995858,14,B-9,44.4918098000829,26.03092579969918
2163086,14,B-4,44.38390800025475,26.125016999949555
2995849,14,B-22,44.41850660022456,26.149198500249433
2995854,14,B-27,44.48823930007044,26.184184999668773
2995841,14,B-13,44.450759899946064,26.13029859974677
2995842,14,B-14,44.44618229971936,26.066266999806768
2995838,14,B-10,44.46038820028955,25.98737529955358
2163101,14,B-3,44.444924999845064,26.12728900010153
2163109,14,B-6,44.43504399969392,26.098296999895624
2995846,14,B-18,44.4341086998202,26.04233169987849
2163106,14,B-23,44.47000000027231,25.99999999977441
2163104,14,B-27,44.48999999983089,26.180000000288334
2163102,14,B-13,44.45000000023424,26.12999999974633
2163089,14,B-17,44.41999999996592,26.13999999967507
2163117,14,B-22,44.41999999996592,26.14999999960381
2163087,14,B-21,44.38999999989685,26.12999999974633
2163081,14,B-24,44.410000000303135,26.109999999888853
2163105,14,B-9,44.49167500026332,26.03072500018203
2163066,14,B-10,44.46027499972366,25.987083000336547
2163090,14,B-16,44.42999999979392,26.13999999967507
2163079,14,B-14,44.45000000023424,26.0700000001739
2163070,14,B-26,44.50000000024475,26.13999999967507
2163114,14,B-20,44.38999999989685,26.11999999981759
2163111,14,B-12,44.42999999979392,26.090000000031377
2163083,14,B-18,44.42999999979392,26.04000000038768
2163074,14,B-15,44.47000000027231,26.13999999967507
2163112,14,B-18,44.42999999979392,26.04000000038768
