day,location name_x,lat,lon,location name_y,pm2.5,pm10,so2,no2,o3
2024-04-11,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.375,26.958333333333332,44.583333333333336
2024-04-12,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.0,28.695652173913043,73.34782608695652
2024-04-13,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.2083333333333335,35.666666666666664,69.125
2024-04-14,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.7916666666666665,25.458333333333332,74.0
2024-04-15,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.9545454545454546,31.363636363636363,59.04545454545455
2024-04-16,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.625,17.333333333333332,55.166666666666664
2024-04-17,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.2916666666666665,21.791666666666668,70.875
2024-04-18,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.5833333333333335,19.666666666666668,71.33333333333333
2024-04-19,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.5,24.0,79.75
2024-04-20,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.5652173913043477,19.695652173913043,66.95652173913044
2024-04-21,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.2916666666666665,10.791666666666666,92.54166666666667
2024-04-22,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.3333333333333335,16.791666666666668,76.875
2024-04-23,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.0833333333333335,22.0,68.33333333333333
2024-04-24,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.5,21.791666666666668,73.29166666666667
2024-04-25,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.6666666666666665,33.833333333333336,42.333333333333336
2024-04-26,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,4.0,20.25,68.16666666666667
2024-04-27,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.9583333333333335,7.208333333333333,81.5
2024-04-28,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.6666666666666665,13.625,68.79166666666667
2024-04-29,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.625,28.25,68.04166666666667
2024-04-30,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.125,15.916666666666666,44.916666666666664
2024-05-01,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.75,5.458333333333333,77.70833333333333
2024-05-02,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.25,5.666666666666667,80.70833333333333
2024-05-03,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.2083333333333335,8.208333333333334,79.625
2024-05-04,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.625,8.625,69.33333333333333
2024-05-05,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,7.8260000000000005,14.366666666666667,,20.755,72.428
2024-05-05,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.8333333333333335,6.791666666666667,62.333333333333336
2024-05-06,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,7.366666666666667,14.045416666666666,,22.965416666666666,72.32833333333333
2024-05-06,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.9583333333333335,20.041666666666668,64.25
2024-05-07,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,8.327083333333333,14.450416666666667,,8.855416666666667,68.23291666666667
2024-05-07,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.8333333333333335,21.375,75.875
2024-05-08,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,8.902916666666666,18.962083333333332,,13.121666666666668,76.53625
2024-05-08,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,3.4583333333333335,28.458333333333332,78.20833333333333
2024-05-09,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,9.975,18.763333333333332,,11.795833333333334,78.25125
2024-05-09,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,4.333333333333333,29.791666666666668,74.95833333333333
2024-05-10,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,12.950416666666667,24.00125,,22.190416666666668,72.0675
2024-05-10,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,4.625,32.208333333333336,75.54166666666667
2024-05-11,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,12.85125,18.447083333333335,,5.918333333333333,67.32458333333334
2024-05-11,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,4.208333333333333,14.083333333333334,92.79166666666667
2024-05-12,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,6.390833333333333,13.835833333333333,,11.58875,71.90875
2024-05-12,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,4.208333333333333,16.0,85.125
2024-05-13,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,7.555833333333333,22.316666666666666,,27.062916666666666,77.55791666666666
2024-05-13,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,4.541666666666667,20.416666666666668,64.0
2024-05-14,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,7.206666666666667,24.220416666666665,,29.812083333333334,81.60791666666667
2024-05-14,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.875,6.208333333333333,57.625
2024-05-15,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,8.27125,30.80875,,24.7,79.56958333333334
2024-05-15,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.5416666666666665,5.166666666666667,64.16666666666667
2024-05-16,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,9.72875,36.41583333333333,,25.066666666666666,76.70291666666667
2024-05-16,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.9583333333333335,19.416666666666668,74.08333333333333
2024-05-17,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,10.52625,32.73458333333333,,20.145,78.47291666666666
2024-05-17,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.3333333333333335,9.416666666666666,55.666666666666664
2024-05-18,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,8.3475,16.249166666666667,,17.650833333333335,66.28625
2024-05-18,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.875,10.833333333333334,69.875
2024-05-19,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,,,,17.11111111111111,52.875
2024-05-19,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,12.947083333333333,18.6175,,16.238333333333333,55.28666666666667
2024-05-19,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.9166666666666665,10.25,69.95833333333333
2024-05-20,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,17.0,55.0,,26.304347826086957,38.541666666666664
2024-05-20,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,12.470416666666667,18.069583333333334,,15.424166666666666,61.637499999999996
2024-05-20,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.8333333333333335,23.75,63.625
2024-05-21,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,6.0,17.0,,11.333333333333334,62.095238095238095
2024-05-21,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,14.418750000000001,23.825416666666666,,17.145,86.87333333333333
2024-05-21,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,4.164624666666667,11.637705428571428,0.6615099166666667,9.933800571428572,73.90791571428572
2024-05-21,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.8333333333333335,22.333333333333332,60.958333333333336
2024-05-22,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,,,,11.363636363636363,56.09090909090909
2024-05-22,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,13.964583333333332,24.160416666666666,,21.67125,78.63333333333334
2024-05-22,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,4.73501915,19.218823750000002,0.8753636333333333,13.10856375,63.00587208333334
2024-05-22,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.7916666666666665,14.458333333333334,75.25
2024-05-23,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,,,,18.416666666666668,36.458333333333336
2024-05-23,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,15.232916666666668,24.391666666666666,,24.567916666666665,68.46833333333333
2024-05-23,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,7.73244275,26.823025416666667,1.5321585750000002,11.585021875,78.53654041666667
2024-05-23,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.7083333333333335,20.458333333333332,84.08333333333333
2024-05-24,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,,,,21.916666666666668,38.875
2024-05-24,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,17.67833333333333,27.652916666666666,,23.68375,65.80624999999999
2024-05-24,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,9.509535583333333,23.682443333333335,1.1767292625,13.367594916666667,79.66675125
2024-05-24,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.7083333333333335,13.75,82.45833333333333
2024-05-25,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,,13.0,,19.375,47.875
2024-05-25,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,14.7025,20.272916666666667,,17.21291666666667,74.16666666666667
2024-05-25,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,11.35129725,21.643416666666667,0.9547160250000001,15.365934416666667,88.9755775
2024-05-25,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.7083333333333335,14.625,84.0
2024-05-26,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,,10.0,,13.166666666666666,50.541666666666664
2024-05-26,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,11.176250000000001,16.89875,,17.16375,75.57125
2024-05-26,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,12.655419208333333,17.485880833333333,0.8671896625,6.749478375,85.05391666666667
2024-05-26,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.9166666666666665,21.083333333333332,62.333333333333336
2024-05-27,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,3.0,14.0,,21.875,48.125
2024-05-27,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,10.817916666666667,18.87666666666667,,27.045416666666668,72.34458333333333
2024-05-27,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,11.487104791666667,22.985865416666666,0.9515109875,14.417186416666667,71.64669208333333
2024-05-27,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,2.7916666666666665,25.125,71.125
2024-05-28,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,,16.0,,16.875,50.0
2024-05-28,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,11.7525,17.4075,,28.506249999999998,54.41791666666666
2024-05-28,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,11.568658,23.217111250000002,1.1632168666666667,19.298344208333333,81.29422875
2024-05-28,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,1.25,13.208333333333334,65.625
2024-05-29,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,7.0,17.0,,18.625,48.708333333333336
2024-05-29,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,10.350416666666666,19.184583333333332,,23.33375,53.62916666666666
2024-05-29,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,11.714904791666667,21.876471541666664,1.1599907833333334,17.438255791666666,80.35420458333333
2024-05-29,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,0.25,15.875,44.708333333333336
2024-05-30,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,8.0,12.0,,17.916666666666668,44.75
2024-05-30,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,11.276666666666666,17.861250000000002,,24.1825,46.14833333333333
2024-05-30,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,9.229134499999999,12.465770999999998,1.0702796416666667,13.209367958333333,93.74882541666666
2024-05-30,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,-1.0,-1.0,-1.0
2024-05-31,Kallio 2,60.187389999815856,24.95060000011991,Arenula,7.0,21.0,,12.125,49.75
2024-05-31,Kallio 2,60.187389999815856,24.95060000011991,Berlin Frankfurter Allee,9.74,15.594166666666666,,20.0575,54.8425
2024-05-31,Kallio 2,60.187389999815856,24.95060000011991,Kallio 2,18.646224333333333,19.548530708333335,1.5783810416666668,15.507747041666667,94.19717166666668
2024-06-01,Kallio 2,60.187389999815856,24.95060000011991,Arenula,6.0,17.0,,15.041666666666666,52.625
2024-06-01,Kallio 2,60.187389999815856,24.95060000011991,Berlin Frankfurter Allee,16.447222222222223,25.482777777777777,,7.911666666666666,73.62888888888888
2024-06-01,Kallio 2,60.187389999815856,24.95060000011991,Kallio 2,22.207466125,19.213918157894735,1.4786123684210526,10.768067315789473,92.83767105263159
2024-06-02,Kallio 2,60.187389999815856,24.95060000011991,Arenula,8.0,12.0,,19.458333333333332,42.75
2024-06-02,Kallio 2,60.187389999815856,24.95060000011991,Berlin Frankfurter Allee,17.458333333333332,26.120416666666667,,9.402916666666666,79.62958333333334
2024-06-02,Kallio 2,60.187389999815856,24.95060000011991,Kallio 2,5.157673791666666,6.966601304347826,0.7433647083333333,9.146215125,103.03392124999999
2024-06-03,Kallio 2,60.187389999815856,24.95060000011991,Arenula,4.0,9.0,,28.25,16.708333333333332
2024-06-03,Kallio 2,60.187389999815856,24.95060000011991,Berlin Frankfurter Allee,14.56086956521739,23.13086956521739,,28.38,65.57565217391304
2024-06-03,Kallio 2,60.187389999815856,24.95060000011991,Kallio 2,8.6276898125,12.539838249999999,0.8983084375,10.8289083125,83.0839525
2024-06-04,Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,Arenula,5.0,10.0,,23.73913043478261,25.291666666666668
2024-06-04,Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,Berlin Frankfurter Allee,10.485416666666667,17.6575,,25.36791666666667,53.374583333333334
2024-06-05,Kallio 2,60.187389999815856,24.95060000011991,Arenula,9.0,15.0,,20.708333333333332,44.541666666666664
2024-06-05,Kallio 2,60.187389999815856,24.95060000011991,Berlin Frankfurter Allee,12.984583333333333,21.104583333333334,,29.78333333333333,43.69083333333333
2024-06-05,Kallio 2,60.187389999815856,24.95060000011991,Kallio 2,4.879133315789473,10.01747147368421,0.8738164444444444,5.5128765,80.77195333333333
2024-06-06,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,10.0,17.0,,28.0,37.791666666666664
2024-06-06,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,13.650833333333333,21.702083333333334,,19.150000000000002,65.14999999999999
2024-06-06,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,5.354313708333334,10.04805047826087,0.9059612916666667,10.335964583333334,73.68069833333332
2024-06-06,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,1.5833333333333333,24.916666666666668,93.58333333333333
2024-06-07,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,11.0,18.0,,29.166666666666668,36.833333333333336
2024-06-07,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,15.380416666666667,23.327916666666667,,24.381249999999998,64.01217391304348
2024-06-07,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,5.0282954166666665,7.878460125,0.92407425,5.178309083333334,76.11337708333333
2024-06-07,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,1.2173913043478262,20.91304347826087,86.04347826086956
2024-06-08,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,11.0,20.0,,29.666666666666668,37.041666666666664
2024-06-08,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,17.848333333333333,27.850416666666664,,25.870833333333334,67.98583333333333
2024-06-08,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,4.189388125,6.478686521739131,0.9543829166666667,6.058008291666667,82.57032958333333
2024-06-08,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,1.125,17.291666666666668,71.79166666666667
2024-06-09,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,12.0,22.0,,24.041666666666668,40.375
2024-06-09,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,7.116666666666667,12.512500000000001,,12.752083333333333,68.0
2024-06-09,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,4.884957208333334,7.3634132173913045,0.8474127083333333,7.29815925,72.95804208333334
2024-06-09,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,1.434782608695652,12.173913043478262,70.8695652173913
2024-06-10,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,9.0,26.0,,9.875,55.041666666666664
2024-06-10,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,9.44,17.42625,,19.2,60.818333333333335
2024-06-10,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,4.411254416666667,7.061866208333334,0.7372595625,9.553194249999999,65.09291583333334
2024-06-10,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,1.625,23.291666666666668,51.958333333333336
2024-06-11,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,8.0,18.0,,14.916666666666666,43.375
2024-06-11,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,6.666666666666667,13.04625,,19.368333333333332,52.509166666666665
2024-06-11,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,5.326463708333333,7.9880310833333334,0.13472466666666666,8.193952916666666,66.48081916666666
2024-06-11,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,1.15,17.952380952380953,68.75
2024-06-12,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,7.0,17.0,,13.5,45.708333333333336
2024-06-12,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,6.16875,11.078333333333333,,22.99291666666667,57.867916666666666
2024-06-12,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,5.815049541666666,7.120505708333333,0.1189695,8.731336434782609,70.85981541666666
2024-06-12,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,1.2916666666666667,20.833333333333332,61.583333333333336
2024-06-13,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,7.0,19.0,,19.875,46.34782608695652
2024-06-13,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,6.225652173913043,12.096521739130436,,23.789130434782606,57.80608695652174
2024-06-13,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Kallio 2,5.449111173913043,8.569915318181819,0.13121622222222223,6.557179869565217,73.01821739130435
2024-06-13,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,PLAZA DEL CARMEN,,,1.173913043478261,20.73913043478261,79.43478260869566
2024-06-14,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Arenula,7.0,15.0,,16.125,47.17391304347826
2024-06-14,PLAZA DEL CARMEN,40.41916666016447,-3.703333329700339,Berlin Frankfurter Allee,11.82125,22.033749999999998,,33.10958333333333,44.19958333333333
