id,location,city,country,lat,lon,day,time,pm25,pm10,so2,no,o3
225767,Lambeth - Brixton Road,London,GB,51.464113541162,-0.11458102695123,2024-09-09,05:00,1.2,7.5,,,
225794,Southwark - Lower Road,London,GB,51.4965604167321,-0.0530504472531611,2024-09-06,08:00,12.1,19.3,,,
225782,Islington - Arsenal,London,GB,51.557895,-0.106989,2024-09-09,06:00,,13.5,,,
225787,Southwark - Tower Bridge Road,London,GB,51.5013906712066,-0.0782034373606952,2024-09-09,06:00,4.6,10.6,,,
230827,Southwark - South Circular Road,London,GB,51.442633,-0.077653974,2024-09-09,06:00,0.9,2.4,,,
225803,Lewisham - Honor Oak Park,London,GB,51.4496728960354,-0.0374153592115306,2024-09-09,06:00,4.1,7.0,,,45.4
225723,Brent - Ikea,London,GB,51.55247599999999,-0.258089,2024-09-09,06:00,7.0,6.0,,,28.6
225765,Lewisham - New Cross,London,GB,51.474954,-0.039641,2024-09-09,06:00,3.9,9.0,,,
225802,Southwark - Vicarage Grove,London,GB,51.4735803479615,-0.0877818536754426,2024-09-09,06:00,5.5,12.4,,,
8019,IT1835A,Rome,IT,41.947778,12.533611,2024-01-29,16:00,,,2.0,,10.0
9287,Mäkelänkatu,Helsinki,FI,60.19644000005854,24.95198000014421,2024-09-08,22:00,,41.1034,,,
4588,Mannerheimintie,Helsinki,FI,60.16964000000672,24.939240000258355,2024-09-08,22:00,19.27535,39.69511,,,
2975,Vartiokylä Huivipolku,Helsinki,FI,60.223929999968256,25.10244000028116,2024-09-08,22:00,20.50767,29.24295,,,14.43531
2998,Leppävaara 4,Helsinki,FI,60.22023999980049,24.811329999965213,2024-09-08,22:00,24.40817,37.73918,,,
4593,Kallio 2,Helsinki,FI,60.187389999815856,24.95060000011991,2024-09-08,22:00,16.03982,26.79046,0.537805,,83.34796
