id,location,city,country,lat,lon,day,time,pm25,pm10,so2,no,o3
663500,Nicosia - Traffic Station,Nicosia,CY,35.15192246950294,33.347919957077806,2024-09-11,05:00,20.07336,50.03072,2.112459,37.33847,14.68583
8161,Nicosia - Residential Station ,Nicosia,CY,35.126944400000006,33.33166670000003,2024-09-11,05:00,,,5.628975,11.16582,22.79171
2162163,"""NICOSIA TRAFFIC POLICE""",Nicosia,CY,35.15194399997359,33.347777999576614,2024-09-10,21:00,,,3.271075,,79.72968
2403877,"Prague, Stodůlky",Prague,CZ,50.05292736207497,14.347338936803885,2024-09-11,05:00,7.184722185134888,7.340277791023254,,,
4369,Praha 4-Libus,Prague,CZ,50.00730514514777,14.445933342314296,2024-09-10,21:00,2.7,4.6,9.1,1.0,50.9
4387,Praha 8-Karlin,Prague,CZ,50.09423828151478,14.442049026127448,2024-09-10,21:00,,4.3,,5.7,
4362,Praha 9-Vysocany,Prague,CZ,50.11108016953929,14.503095626786267,2024-09-10,21:00,,10.8,,7.4,10.4
4403,Praha 10-Vrsovice,Prague,CZ,50.06642913815961,14.44615173353965,2024-09-10,21:00,,10.0,,,
4389,Praha 6-Brevnov,Prague,CZ,50.08438491845225,14.380116462917982,2024-09-10,21:00,,3.1,,2.1,
4390,Praha 5-Stodulky,Prague,CZ,50.046131134039506,14.33141326942181,2024-09-10,21:00,3.0,7.5,,,50.5
4386,Praha 8-Kobylisy,Prague,CZ,50.12218856813133,14.467577934674807,2024-09-10,21:00,,7.0,,1.9,44.1
4373,Praha 6-Suchdol,Prague,CZ,50.12652969383733,14.38463878597581,2024-09-10,21:00,,2.7,,,44.7
4401,Praha 2-Legerova,Prague,CZ,50.07238769517217,14.430672645486688,2024-09-10,21:00,,15.1,,14.6,
4400,Praha 2-Riegrovy sady,Prague,CZ,50.0814819336594,14.442691803052586,2024-09-10,21:00,3.5,3.7,5.6,1.0,47.9
4404,Praha 10-Prumyslova,Prague,CZ,50.06229782122245,14.537819862160092,2024-09-10,21:00,,8.3,,29.0,
4405,Praha 1-n. Republiky,Prague,CZ,50.08806610083038,14.429220199927984,2024-09-10,21:00,,8.8,,3.9,
4392,CZ0ASMI,Prague,CZ,50.0731353759766,14.3981409072876,2021-03-11,13:00,4.0,177.0,,,
3050456,Hellerup Kirkegård,Copenhagen,DK,55.731997,12.555849,2024-09-11,05:00,0.0,0.0,,,
2712073,"""Hvidover II""",Copenhagen,DK,55.6374999994081,12.461699999833478,2024-09-10,23:00,,,,,
5170,"""Copenhagen/1259""",Copenhagen,DK,55.70027923951807,12.5614004100753,2024-09-10,23:00,,,,5.93,-1.0
5177,"""Copenhagen/1257""",Copenhagen,DK,55.698333739352826,12.553336140344967,2024-09-10,23:00,,,,27.65,
9333,"""Hvidover""",Copenhagen,DK,55.63199999950898,12.463299999965804,2024-04-05,08:00,,,,,
1236071,Frederikssundsvej 31,Copenhagen,DK,55.70191854456806,12.53281489483794,2023-08-07,04:00,1.6279761989911397,,,,
8085,"""Rahu""",Tallinn,EE,59.45694350962585,24.69862365976735,2024-09-10,22:00,,27.944,0.126861,,79.868
2315,Amsterdam-Haarlemmerweg,Amsterdam,NL,52.38542199931848,4.875749999682863,2024-09-10,22:00,,,,-999.0,
95,Amsterdam-Vondelpark,Amsterdam,NL,52.35971399946527,4.866208000411839,2024-09-10,22:00,1.1,6.8,,-999.0,66.5
2383,Amsterdam-Stadhouderskade,Amsterdam,NL,52.35803899930646,4.899699999642448,2024-09-10,22:00,9.1,5.1,,-999.0,
2353,Amsterdam-Kantershof (Zuid Oost),Amsterdam,NL,52.32069199922776,4.988396999868006,2024-09-10,22:00,,,,-999.0,
98,Amsterdam-Westerpark,Amsterdam,NL,52.393971999707986,4.870156999790721,2024-09-10,22:00,5.5,9.7,1.4,,
80,Amsterdam-Van Diemenstraat,Amsterdam,NL,52.38998299964,4.88781099987638,2024-09-10,22:00,5.3,9.2,,-999.0,63.8
2367,Amsterdam-Jan van Galenstraat,Amsterdam,NL,52.37478599969852,4.86031900024369,2024-09-10,22:00,,2.2,,-999.0,
100,Badhoevedorp-Sloterweg,Amsterdam,NL,52.33400299970228,4.7740060003231,2024-09-10,22:00,2.9,13.2,,-999.0,
2319,Amsterdam-Oude Schans,Amsterdam,NL,52.37205599923857,4.904399999582005,2024-09-10,22:00,,,,-999.0,
33,Zaanstad-Hemkade,Amsterdam,NL,52.42022999959271,4.832060000156797,2024-09-10,22:00,,7.2,,-999.0,
2381,Amsterdam-A10 west,Amsterdam,NL,52.3395,4.84102,2021-04-20,21:00,,-995.0,,,
10817,Bygdøy Alle,Oslo,NO,59.9193,10.696509999999998,2024-09-11,05:00,3.5,5.1,,,
225293,Vahl skole,Oslo,NO,59.9169444,10.766,2024-09-11,05:00,3.0,4.2,,,
2479977,Langkaia,Oslo,NO,59.908256,10.749474,2024-09-11,05:00,3.162058,6.318744,,,
10608,E6 Alna senter,Oslo,NO,59.92556,10.850367,2024-09-11,05:00,3.194306,4.482778,,,
463976,Brynbanen,Oslo,NO,59.915600000000005,10.82517,2024-09-11,05:00,0.880709,3.726562,,,
10865,Bekkestua,Oslo,NO,59.91822,10.58393,2024-09-11,05:00,2.8,3.8,,,
10777,Manglerud,Oslo,NO,59.89864,10.8149,2024-09-11,05:00,2.4,6.16,,,
10715,Hjortnes,Oslo,NO,59.91126,10.70398,2024-09-11,05:00,5.4,19.14,,,
221402,Spikersuppa,Oslo,NO,59.914051,10.735978,2024-09-11,05:00,3.399592,4.568014,,,
10894,Smestad,Oslo,NO,59.9325,10.66987,2024-09-11,05:00,2.38558,1.62218,,,
2920561,E18 Høvik stasjon,Oslo,NO,59.901395,10.588389,2024-09-11,05:00,4.0,10.5,,,
10554,Sofienbergparken,Oslo,NO,59.92305,10.76574,2024-09-11,05:00,5.205994,8.857923,0.316606,,56.044611
2959855,"Sinsenveien 45C, 0585 Oslo",Oslo,NO,59.932931403229304,10.790277774001858,2024-09-11,05:00,0.9333333472410836,1.133333350221316,,,
10495,Alnabru,Oslo,NO,59.927690000000005,10.84655,2024-09-11,05:00,2.234726,5.836647,,,
7980,Kirkeveien,Oslo,NO,59.93231,10.72455,2024-09-11,05:00,1.62738,4.966028,,,
1951146,Ring 3 Økern,Oslo,NO,59.92845400000001,10.801863000000004,2024-09-11,05:00,3.351819,9.800694,,,
